时间,电压(V),电流(A),D+(V),D-(V),时间文本,总功耗(W)
1900-01-01 16:28:41,8.94,1.92,0.89,3.53,16:28:41,17.1648
1900-01-01 16:28:42,8.94,1.91,0.89,3.53,16:28:42,17.0754
1900-01-01 16:28:43,8.94,1.92,0.89,3.52,16:28:43,17.1648
1900-01-01 16:28:44,8.94,1.92,0.89,3.53,16:28:44,17.1648
1900-01-01 16:28:45,8.94,1.92,0.9,3.54,16:28:45,17.1648
1900-01-01 16:28:46,8.95,1.92,0.89,3.54,16:28:46,17.183999999999997
1900-01-01 16:28:47,8.95,1.92,0.9,3.54,16:28:47,17.183999999999997
1900-01-01 16:28:48,8.94,1.92,0.88,3.53,16:28:48,17.1648
1900-01-01 16:28:49,8.94,1.91,0.9,3.54,16:28:49,17.0754
1900-01-01 16:28:50,8.94,1.91,0.88,3.52,16:28:50,17.0754
1900-01-01 16:28:51,8.95,1.91,0.89,3.52,16:28:51,17.094499999999996
1900-01-01 16:28:52,8.94,1.91,0.9,3.53,16:28:52,17.0754
1900-01-01 16:28:53,8.95,1.92,0.89,3.54,16:28:53,17.183999999999997
1900-01-01 16:28:54,8.94,1.92,0.89,3.54,16:28:54,17.1648
1900-01-01 16:28:55,8.94,1.92,0.89,3.52,16:28:55,17.1648
1900-01-01 16:28:56,8.95,1.92,0.9,3.54,16:28:56,17.183999999999997
1900-01-01 16:28:57,8.94,1.91,0.89,3.53,16:28:57,17.0754
1900-01-01 16:28:58,8.95,1.92,0.89,3.52,16:28:58,17.183999999999997
1900-01-01 16:28:59,8.94,1.91,0.89,3.54,16:28:59,17.0754
1900-01-01 16:29:00,8.94,1.92,0.89,3.53,16:29:00,17.1648
1900-01-01 16:29:01,8.94,1.91,0.89,3.52,16:29:01,17.0754
1900-01-01 16:29:02,8.94,1.91,0.89,3.53,16:29:02,17.0754
1900-01-01 16:29:03,8.94,1.92,0.89,3.54,16:29:03,17.1648
1900-01-01 16:29:04,8.93,1.92,0.89,3.53,16:29:04,17.145599999999998
1900-01-01 16:29:05,8.94,1.91,0.89,3.53,16:29:05,17.0754
1900-01-01 16:29:06,8.95,1.92,0.89,3.54,16:29:06,17.183999999999997
1900-01-01 16:29:07,8.94,1.92,0.89,3.53,16:29:07,17.1648
1900-01-01 16:29:08,8.95,1.92,0.89,3.54,16:29:08,17.183999999999997
1900-01-01 16:29:09,8.95,1.92,0.89,3.53,16:29:09,17.183999999999997
1900-01-01 16:29:10,8.95,1.92,0.89,3.53,16:29:10,17.183999999999997
1900-01-01 16:29:11,8.94,1.92,0.89,3.53,16:29:11,17.1648
1900-01-01 16:29:12,8.94,1.91,0.89,3.53,16:29:12,17.0754
1900-01-01 16:29:13,8.94,1.91,0.89,3.52,16:29:13,17.0754
1900-01-01 16:29:14,8.94,1.91,0.89,3.52,16:29:14,17.0754
1900-01-01 16:29:15,8.94,1.92,0.89,3.54,16:29:15,17.1648
1900-01-01 16:29:16,8.94,1.91,0.89,3.54,16:29:16,17.0754
1900-01-01 16:29:17,8.95,1.92,0.89,3.53,16:29:17,17.183999999999997
1900-01-01 16:29:18,8.95,1.92,0.9,3.54,16:29:18,17.183999999999997
1900-01-01 16:29:19,8.94,1.92,0.89,3.52,16:29:19,17.1648
1900-01-01 16:29:20,8.95,1.92,0.89,3.53,16:29:20,17.183999999999997
1900-01-01 16:29:21,8.94,1.92,0.89,3.53,16:29:21,17.1648
1900-01-01 16:29:22,8.93,1.91,0.89,3.52,16:29:22,17.0563
1900-01-01 16:29:23,8.93,1.92,0.9,3.54,16:29:23,17.145599999999998
1900-01-01 16:29:24,8.94,1.92,0.89,3.53,16:29:24,17.1648
1900-01-01 16:29:25,8.95,1.91,0.89,3.53,16:29:25,17.094499999999996
1900-01-01 16:29:26,8.94,1.91,0.89,3.53,16:29:26,17.0754
1900-01-01 16:29:27,8.95,1.92,0.9,3.53,16:29:27,17.183999999999997
1900-01-01 16:29:28,8.94,1.92,0.9,3.54,16:29:28,17.1648
1900-01-01 16:29:29,8.95,1.92,0.89,3.53,16:29:29,17.183999999999997
1900-01-01 16:29:30,8.94,1.92,0.89,3.54,16:29:30,17.1648
1900-01-01 16:29:31,8.95,1.91,0.89,3.52,16:29:31,17.094499999999996
1900-01-01 16:29:32,8.94,1.92,0.89,3.53,16:29:32,17.1648
1900-01-01 16:29:33,8.95,1.92,0.9,3.53,16:29:33,17.183999999999997
1900-01-01 16:29:34,8.93,1.92,0.89,3.54,16:29:34,17.145599999999998
1900-01-01 16:29:35,8.94,1.92,0.89,3.52,16:29:35,17.1648
1900-01-01 16:29:36,8.94,1.92,0.9,3.54,16:29:36,17.1648
1900-01-01 16:29:37,8.95,1.92,0.89,3.52,16:29:37,17.183999999999997
1900-01-01 16:29:38,8.95,1.92,0.9,3.54,16:29:38,17.183999999999997
1900-01-01 16:29:39,8.94,1.92,0.89,3.52,16:29:39,17.1648
1900-01-01 16:29:40,8.94,1.92,0.89,3.53,16:29:40,17.1648
1900-01-01 16:29:41,8.93,1.91,0.89,3.53,16:29:41,17.0563
1900-01-01 16:29:42,8.94,1.92,0.9,3.54,16:29:42,17.1648
1900-01-01 16:29:43,8.94,1.91,0.89,3.53,16:29:43,17.0754
1900-01-01 16:29:44,8.94,1.92,0.89,3.54,16:29:44,17.1648
1900-01-01 16:29:45,8.94,1.91,0.89,3.52,16:29:45,17.0754
1900-01-01 16:29:46,8.94,1.92,0.9,3.54,16:29:46,17.1648
1900-01-01 16:29:47,8.94,1.92,0.89,3.53,16:29:47,17.1648
1900-01-01 16:29:48,8.94,1.91,0.89,3.52,16:29:48,17.0754
1900-01-01 16:29:49,8.95,1.92,0.89,3.53,16:29:49,17.183999999999997
1900-01-01 16:29:50,8.94,1.91,0.89,3.53,16:29:50,17.0754
1900-01-01 16:29:51,8.95,1.91,0.89,3.52,16:29:51,17.094499999999996
1900-01-01 16:29:52,8.94,1.92,0.9,3.54,16:29:52,17.1648
1900-01-01 16:29:53,8.94,1.92,0.89,3.53,16:29:53,17.1648
1900-01-01 16:29:54,8.95,1.92,0.89,3.53,16:29:54,17.183999999999997
1900-01-01 16:29:55,8.95,1.92,0.9,3.54,16:29:55,17.183999999999997
1900-01-01 16:29:56,8.94,1.92,0.89,3.52,16:29:56,17.1648
1900-01-01 16:29:57,8.95,1.92,0.89,3.54,16:29:57,17.183999999999997
1900-01-01 16:29:58,8.95,1.92,0.89,3.54,16:29:58,17.183999999999997
1900-01-01 16:29:59,8.94,1.92,0.89,3.52,16:29:59,17.1648
1900-01-01 16:30:00,8.94,1.91,0.89,3.54,16:30:00,17.0754
1900-01-01 16:30:01,8.94,1.92,0.89,3.53,16:30:01,17.1648
1900-01-01 16:30:02,8.94,1.92,0.89,3.53,16:30:02,17.1648
1900-01-01 16:30:03,8.94,1.91,0.89,3.53,16:30:03,17.0754
1900-01-01 16:30:04,8.94,1.92,0.89,3.53,16:30:04,17.1648
1900-01-01 16:30:05,8.95,1.92,0.89,3.54,16:30:05,17.183999999999997
1900-01-01 16:30:06,8.94,1.91,0.89,3.54,16:30:06,17.0754
1900-01-01 16:30:07,8.94,1.92,0.88,3.53,16:30:07,17.1648
1900-01-01 16:30:08,8.94,1.92,0.9,3.54,16:30:08,17.1648
1900-01-01 16:30:09,8.94,1.91,0.9,3.54,16:30:09,17.0754
1900-01-01 16:30:10,8.94,1.91,0.89,3.54,16:30:10,17.0754
1900-01-01 16:30:11,8.94,1.92,0.9,3.54,16:30:11,17.1648
1900-01-01 16:30:12,8.95,1.92,0.89,3.53,16:30:12,17.183999999999997
1900-01-01 16:30:13,8.94,1.92,0.89,3.53,16:30:13,17.1648
1900-01-01 16:30:14,8.94,1.92,0.89,3.54,16:30:14,17.1648
1900-01-01 16:30:15,8.94,1.91,0.89,3.53,16:30:15,17.0754
1900-01-01 16:30:16,8.94,1.92,0.9,3.53,16:30:16,17.1648
1900-01-01 16:30:17,8.94,1.91,0.9,3.54,16:30:17,17.0754
1900-01-01 16:30:18,8.95,1.92,0.89,3.53,16:30:18,17.183999999999997
1900-01-01 16:30:19,8.94,1.91,0.89,3.54,16:30:19,17.0754
1900-01-01 16:30:20,8.94,1.91,0.89,3.53,16:30:20,17.0754
1900-01-01 16:30:21,8.95,1.92,0.89,3.53,16:30:21,17.183999999999997
1900-01-01 16:30:22,8.94,1.91,0.89,3.54,16:30:22,17.0754
1900-01-01 16:30:23,8.95,1.91,0.89,3.53,16:30:23,17.094499999999996
1900-01-01 16:30:24,8.94,1.92,0.89,3.53,16:30:24,17.1648
1900-01-01 16:30:25,8.94,1.92,0.89,3.53,16:30:25,17.1648
1900-01-01 16:30:26,8.94,1.91,0.89,3.52,16:30:26,17.0754
1900-01-01 16:30:27,8.94,1.92,0.89,3.54,16:30:27,17.1648
1900-01-01 16:30:28,8.94,1.92,0.89,3.53,16:30:28,17.1648
1900-01-01 16:30:29,8.95,1.91,0.89,3.53,16:30:29,17.094499999999996
1900-01-01 16:30:30,8.95,1.92,0.89,3.53,16:30:30,17.183999999999997
1900-01-01 16:30:31,8.94,1.92,0.89,3.54,16:30:31,17.1648
1900-01-01 16:30:32,8.94,1.91,0.89,3.54,16:30:32,17.0754
1900-01-01 16:30:33,8.94,1.91,0.89,3.54,16:30:33,17.0754
1900-01-01 16:30:34,8.93,1.91,0.89,3.53,16:30:34,17.0563
1900-01-01 16:30:35,8.94,1.92,0.89,3.54,16:30:35,17.1648
1900-01-01 16:30:36,8.93,1.92,0.89,3.53,16:30:36,17.145599999999998
1900-01-01 16:30:37,8.94,1.91,0.89,3.52,16:30:37,17.0754
1900-01-01 16:30:38,8.94,1.91,0.89,3.53,16:30:38,17.0754
1900-01-01 16:30:39,8.94,1.92,0.89,3.53,16:30:39,17.1648
1900-01-01 16:30:40,8.94,1.92,0.89,3.53,16:30:40,17.1648
1900-01-01 16:30:41,8.94,1.92,0.89,3.53,16:30:41,17.1648
1900-01-01 16:30:42,8.94,1.92,0.9,3.54,16:30:42,17.1648
1900-01-01 16:30:43,8.94,1.92,0.9,3.54,16:30:43,17.1648
1900-01-01 16:30:44,8.94,1.92,0.89,3.52,16:30:44,17.1648
1900-01-01 16:30:45,8.94,1.92,0.89,3.54,16:30:45,17.1648
1900-01-01 16:30:46,8.95,1.92,0.89,3.54,16:30:46,17.183999999999997
1900-01-01 16:30:47,8.95,1.91,0.89,3.54,16:30:47,17.094499999999996
1900-01-01 16:30:48,8.94,1.92,0.89,3.53,16:30:48,17.1648
