时间,电压(V),电流(A),D+(V),D-(V),时间文本,总功耗(W)
1900-01-01 17:07:03,8.95,1.44,0.84,3.49,17:07:03,12.887999999999998
1900-01-01 17:07:04,8.95,1.44,0.85,3.48,17:07:04,12.887999999999998
1900-01-01 17:07:05,8.95,1.44,0.85,3.49,17:07:05,12.887999999999998
1900-01-01 17:07:06,8.94,1.44,0.85,3.49,17:07:06,12.873599999999998
1900-01-01 17:07:07,8.95,1.44,0.85,3.49,17:07:07,12.887999999999998
1900-01-01 17:07:08,8.96,1.44,0.85,3.48,17:07:08,12.9024
1900-01-01 17:07:09,8.96,1.44,0.85,3.48,17:07:09,12.9024
1900-01-01 17:07:10,8.95,1.44,0.85,3.49,17:07:10,12.887999999999998
1900-01-01 17:07:11,8.95,1.44,0.84,3.49,17:07:11,12.887999999999998
1900-01-01 17:07:12,8.95,1.44,0.85,3.49,17:07:12,12.887999999999998
1900-01-01 17:07:13,8.95,1.44,0.85,3.49,17:07:13,12.887999999999998
1900-01-01 17:07:14,8.94,1.44,0.85,3.48,17:07:14,12.873599999999998
1900-01-01 17:07:15,8.95,1.44,0.85,3.48,17:07:15,12.887999999999998
1900-01-01 17:07:16,8.95,1.44,0.85,3.49,17:07:16,12.887999999999998
1900-01-01 17:07:17,8.96,1.44,0.85,3.48,17:07:17,12.9024
1900-01-01 17:07:18,8.94,1.44,0.85,3.49,17:07:18,12.873599999999998
1900-01-01 17:07:19,8.95,1.44,0.85,3.49,17:07:19,12.887999999999998
1900-01-01 17:07:20,8.95,1.44,0.85,3.49,17:07:20,12.887999999999998
1900-01-01 17:07:21,8.96,1.44,0.84,3.49,17:07:21,12.9024
1900-01-01 17:07:22,8.94,1.44,0.85,3.49,17:07:22,12.873599999999998
1900-01-01 17:07:23,8.95,1.44,0.85,3.48,17:07:23,12.887999999999998
1900-01-01 17:07:24,8.95,1.44,0.85,3.49,17:07:24,12.887999999999998
1900-01-01 17:07:25,8.95,1.44,0.85,3.49,17:07:25,12.887999999999998
1900-01-01 17:07:26,8.95,1.44,0.85,3.49,17:07:26,12.887999999999998
1900-01-01 17:07:27,8.94,1.44,0.85,3.49,17:07:27,12.873599999999998
1900-01-01 17:07:28,8.94,1.44,0.85,3.49,17:07:28,12.873599999999998
1900-01-01 17:07:29,8.95,1.44,0.84,3.48,17:07:29,12.887999999999998
1900-01-01 17:07:30,8.94,1.44,0.84,3.49,17:07:30,12.873599999999998
1900-01-01 17:07:31,8.94,1.44,0.84,3.49,17:07:31,12.873599999999998
1900-01-01 17:07:32,8.95,1.44,0.85,3.49,17:07:32,12.887999999999998
1900-01-01 17:07:33,8.95,1.44,0.85,3.49,17:07:33,12.887999999999998
1900-01-01 17:07:34,8.95,1.44,0.85,3.49,17:07:34,12.887999999999998
1900-01-01 17:07:35,8.95,1.44,0.85,3.48,17:07:35,12.887999999999998
1900-01-01 17:07:36,8.94,1.44,0.85,3.48,17:07:36,12.873599999999998
1900-01-01 17:07:37,8.94,1.44,0.85,3.48,17:07:37,12.873599999999998
1900-01-01 17:07:38,8.95,1.44,0.85,3.48,17:07:38,12.887999999999998
1900-01-01 17:07:39,8.94,1.44,0.85,3.48,17:07:39,12.873599999999998
1900-01-01 17:07:40,8.94,1.44,0.85,3.48,17:07:40,12.873599999999998
1900-01-01 17:07:41,8.94,1.44,0.85,3.49,17:07:41,12.873599999999998
1900-01-01 17:07:42,8.94,1.44,0.85,3.49,17:07:42,12.873599999999998
1900-01-01 17:07:43,8.94,1.44,0.85,3.49,17:07:43,12.873599999999998
1900-01-01 17:07:44,8.95,1.44,0.85,3.49,17:07:44,12.887999999999998
1900-01-01 17:07:45,8.95,1.44,0.85,3.49,17:07:45,12.887999999999998
1900-01-01 17:07:46,8.94,1.44,0.85,3.48,17:07:46,12.873599999999998
1900-01-01 17:07:47,8.94,1.44,0.85,3.49,17:07:47,12.873599999999998
1900-01-01 17:07:48,8.94,1.44,0.85,3.49,17:07:48,12.873599999999998
1900-01-01 17:07:49,8.95,1.44,0.85,3.48,17:07:49,12.887999999999998
1900-01-01 17:07:50,8.95,1.44,0.84,3.49,17:07:50,12.887999999999998
1900-01-01 17:07:51,8.95,1.44,0.84,3.49,17:07:51,12.887999999999998
1900-01-01 17:07:52,8.95,1.44,0.85,3.48,17:07:52,12.887999999999998
1900-01-01 17:07:53,8.95,1.44,0.85,3.48,17:07:53,12.887999999999998
1900-01-01 17:07:54,8.94,1.44,0.85,3.48,17:07:54,12.873599999999998
1900-01-01 17:07:55,8.95,1.44,0.85,3.49,17:07:55,12.887999999999998
1900-01-01 17:07:56,8.95,1.44,0.85,3.49,17:07:56,12.887999999999998
1900-01-01 17:07:57,8.94,1.44,0.84,3.49,17:07:57,12.873599999999998
1900-01-01 17:07:58,8.94,1.44,0.85,3.49,17:07:58,12.873599999999998
1900-01-01 17:07:59,8.94,1.44,0.85,3.49,17:07:59,12.873599999999998
1900-01-01 17:08:00,8.94,1.44,0.85,3.49,17:08:00,12.873599999999998
1900-01-01 17:08:01,8.94,1.44,0.84,3.49,17:08:01,12.873599999999998
1900-01-01 17:08:02,8.94,1.44,0.84,3.49,17:08:02,12.873599999999998
1900-01-01 17:08:03,8.94,1.44,0.85,3.48,17:08:03,12.873599999999998
1900-01-01 17:08:04,8.95,1.44,0.85,3.48,17:08:04,12.887999999999998
1900-01-01 17:08:05,8.95,1.44,0.85,3.48,17:08:05,12.887999999999998
1900-01-01 17:08:06,8.95,1.44,0.85,3.49,17:08:06,12.887999999999998
1900-01-01 17:08:07,8.94,1.44,0.84,3.49,17:08:07,12.873599999999998
1900-01-01 17:08:08,8.94,1.44,0.84,3.49,17:08:08,12.873599999999998
1900-01-01 17:08:09,8.95,1.44,0.85,3.49,17:08:09,12.887999999999998
1900-01-01 17:08:10,8.95,1.44,0.84,3.49,17:08:10,12.887999999999998
1900-01-01 17:08:11,8.95,1.44,0.84,3.49,17:08:11,12.887999999999998
1900-01-01 17:08:12,8.96,1.44,0.85,3.49,17:08:12,12.9024
1900-01-01 17:08:13,8.96,1.44,0.85,3.49,17:08:13,12.9024
1900-01-01 17:08:14,8.94,1.44,0.85,3.48,17:08:14,12.873599999999998
1900-01-01 17:08:15,8.95,1.44,0.85,3.49,17:08:15,12.887999999999998
1900-01-01 17:08:16,8.95,1.44,0.85,3.49,17:08:16,12.887999999999998
1900-01-01 17:08:17,8.94,1.44,0.85,3.49,17:08:17,12.873599999999998
1900-01-01 17:08:18,8.94,1.44,0.84,3.49,17:08:18,12.873599999999998
1900-01-01 17:08:19,8.94,1.44,0.84,3.49,17:08:19,12.873599999999998
1900-01-01 17:08:20,8.95,1.44,0.85,3.49,17:08:20,12.887999999999998
1900-01-01 17:08:21,8.94,1.44,0.85,3.48,17:08:21,12.873599999999998
1900-01-01 17:08:22,8.94,1.44,0.85,3.48,17:08:22,12.873599999999998
1900-01-01 17:08:23,8.94,1.44,0.85,3.49,17:08:23,12.873599999999998
1900-01-01 17:08:24,8.94,1.44,0.85,3.49,17:08:24,12.873599999999998
1900-01-01 17:08:25,8.95,1.44,0.84,3.49,17:08:25,12.887999999999998
1900-01-01 17:08:26,8.94,1.43,0.85,3.48,17:08:26,12.784199999999998
1900-01-01 17:08:27,8.94,1.43,0.85,3.48,17:08:27,12.784199999999998
1900-01-01 17:08:28,8.94,1.44,0.85,3.48,17:08:28,12.873599999999998
1900-01-01 17:08:29,8.94,1.44,0.85,3.48,17:08:29,12.873599999999998
1900-01-01 17:08:30,8.94,1.44,0.85,3.48,17:08:30,12.873599999999998
1900-01-01 17:08:31,8.95,1.44,0.85,3.49,17:08:31,12.887999999999998
1900-01-01 17:08:32,8.93,1.44,0.85,3.48,17:08:32,12.8592
1900-01-01 17:08:33,8.95,1.44,0.85,3.49,17:08:33,12.887999999999998
1900-01-01 17:08:34,8.95,1.44,0.85,3.48,17:08:34,12.887999999999998
1900-01-01 17:08:35,8.95,1.44,0.85,3.48,17:08:35,12.887999999999998
1900-01-01 17:08:36,8.95,1.44,0.85,3.49,17:08:36,12.887999999999998
1900-01-01 17:08:37,8.95,1.44,0.85,3.49,17:08:37,12.887999999999998
1900-01-01 17:08:38,8.95,1.44,0.85,3.49,17:08:38,12.887999999999998
1900-01-01 17:08:39,8.95,1.44,0.85,3.48,17:08:39,12.887999999999998
1900-01-01 17:08:40,8.96,1.44,0.84,3.49,17:08:40,12.9024
1900-01-01 17:08:41,8.95,1.44,0.84,3.49,17:08:41,12.887999999999998
1900-01-01 17:08:42,8.94,1.44,0.85,3.49,17:08:42,12.873599999999998
1900-01-01 17:08:43,8.96,1.44,0.85,3.49,17:08:43,12.9024
1900-01-01 17:08:44,8.95,1.44,0.85,3.49,17:08:44,12.887999999999998
1900-01-01 17:08:45,8.95,1.44,0.85,3.48,17:08:45,12.887999999999998
1900-01-01 17:08:46,8.95,1.44,0.85,3.48,17:08:46,12.887999999999998
1900-01-01 17:08:47,8.95,1.44,0.85,3.48,17:08:47,12.887999999999998
1900-01-01 17:08:48,8.95,1.44,0.85,3.48,17:08:48,12.887999999999998
1900-01-01 17:08:49,8.94,1.44,0.85,3.48,17:08:49,12.873599999999998
1900-01-01 17:08:50,8.94,1.44,0.84,3.49,17:08:50,12.873599999999998
1900-01-01 17:08:51,8.94,1.44,0.85,3.49,17:08:51,12.873599999999998
1900-01-01 17:08:52,8.94,1.44,0.85,3.48,17:08:52,12.873599999999998
1900-01-01 17:08:53,8.94,1.44,0.85,3.49,17:08:53,12.873599999999998
1900-01-01 17:08:54,8.95,1.44,0.85,3.49,17:08:54,12.887999999999998
1900-01-01 17:08:55,8.95,1.44,0.85,3.48,17:08:55,12.887999999999998
1900-01-01 17:08:56,8.95,1.44,0.85,3.49,17:08:56,12.887999999999998
1900-01-01 17:08:57,8.94,1.44,0.84,3.49,17:08:57,12.873599999999998
1900-01-01 17:08:58,8.95,1.43,0.85,3.49,17:08:58,12.798499999999999
1900-01-01 17:08:59,8.94,1.44,0.85,3.48,17:08:59,12.873599999999998
1900-01-01 17:09:00,8.95,1.44,0.85,3.48,17:09:00,12.887999999999998
1900-01-01 17:09:01,8.94,1.43,0.85,3.48,17:09:01,12.784199999999998
1900-01-01 17:09:02,8.94,1.44,0.85,3.49,17:09:02,12.873599999999998
1900-01-01 17:09:03,8.95,1.44,0.85,3.49,17:09:03,12.887999999999998
1900-01-01 17:09:04,8.95,1.44,0.85,3.49,17:09:04,12.887999999999998
1900-01-01 17:09:05,8.94,1.44,0.85,3.49,17:09:05,12.873599999999998
1900-01-01 17:09:06,8.94,1.44,0.85,3.49,17:09:06,12.873599999999998
1900-01-01 17:09:07,8.95,1.44,0.85,3.48,17:09:07,12.887999999999998
1900-01-01 17:09:08,8.94,1.44,0.85,3.48,17:09:08,12.873599999999998
1900-01-01 17:09:09,8.94,1.44,0.85,3.48,17:09:09,12.873599999999998
1900-01-01 17:09:10,8.94,1.44,0.85,3.49,17:09:10,12.873599999999998
1900-01-01 17:09:11,8.95,1.44,0.85,3.49,17:09:11,12.887999999999998
1900-01-01 17:09:12,8.95,1.43,0.85,3.49,17:09:12,12.798499999999999
1900-01-01 17:09:13,8.94,1.44,0.84,3.49,17:09:13,12.873599999999998
1900-01-01 17:09:14,8.95,1.44,0.85,3.49,17:09:14,12.887999999999998
1900-01-01 17:09:15,8.95,1.44,0.84,3.48,17:09:15,12.887999999999998
1900-01-01 17:09:16,8.95,1.44,0.85,3.49,17:09:16,12.887999999999998
1900-01-01 17:09:17,8.95,1.44,0.85,3.48,17:09:17,12.887999999999998
1900-01-01 17:09:18,8.94,1.44,0.85,3.48,17:09:18,12.873599999999998
1900-01-01 17:09:19,8.94,1.43,0.85,3.49,17:09:19,12.784199999999998
1900-01-01 17:09:20,8.93,1.44,0.85,3.49,17:09:20,12.8592
1900-01-01 17:09:21,8.95,1.44,0.85,3.48,17:09:21,12.887999999999998
1900-01-01 17:09:22,8.93,1.44,0.85,3.48,17:09:22,12.8592
1900-01-01 17:09:23,8.94,1.44,0.85,3.49,17:09:23,12.873599999999998
1900-01-01 17:09:24,8.95,1.44,0.85,3.49,17:09:24,12.887999999999998
1900-01-01 17:09:25,8.94,1.44,0.85,3.49,17:09:25,12.873599999999998
1900-01-01 17:09:26,8.94,1.44,0.85,3.49,17:09:26,12.873599999999998
1900-01-01 17:09:27,8.95,1.44,0.85,3.49,17:09:27,12.887999999999998
1900-01-01 17:09:28,8.95,1.44,0.85,3.48,17:09:28,12.887999999999998
1900-01-01 17:09:29,8.94,1.44,0.84,3.49,17:09:29,12.873599999999998
1900-01-01 17:09:30,8.95,1.44,0.85,3.49,17:09:30,12.887999999999998
1900-01-01 17:09:31,8.95,1.44,0.85,3.48,17:09:31,12.887999999999998
1900-01-01 17:09:32,8.95,1.44,0.84,3.49,17:09:32,12.887999999999998
1900-01-01 17:09:33,8.94,1.44,0.85,3.49,17:09:33,12.873599999999998
1900-01-01 17:09:34,8.94,1.44,0.85,3.49,17:09:34,12.873599999999998
1900-01-01 17:09:35,8.94,1.44,0.85,3.49,17:09:35,12.873599999999998
1900-01-01 17:09:36,8.94,1.44,0.85,3.48,17:09:36,12.873599999999998
1900-01-01 17:09:37,8.95,1.44,0.85,3.49,17:09:37,12.887999999999998
1900-01-01 17:09:38,8.94,1.44,0.85,3.49,17:09:38,12.873599999999998
1900-01-01 17:09:39,8.94,1.44,0.85,3.48,17:09:39,12.873599999999998
1900-01-01 17:09:40,8.95,1.44,0.85,3.48,17:09:40,12.887999999999998
1900-01-01 17:09:41,8.95,1.44,0.85,3.49,17:09:41,12.887999999999998
1900-01-01 17:09:42,8.94,1.44,0.85,3.48,17:09:42,12.873599999999998
1900-01-01 17:09:43,8.95,1.44,0.85,3.49,17:09:43,12.887999999999998
1900-01-01 17:09:44,8.95,1.44,0.85,3.48,17:09:44,12.887999999999998
1900-01-01 17:09:45,8.95,1.44,0.85,3.48,17:09:45,12.887999999999998
1900-01-01 17:09:46,8.94,1.44,0.84,3.49,17:09:46,12.873599999999998
1900-01-01 17:09:47,8.95,1.44,0.85,3.49,17:09:47,12.887999999999998
1900-01-01 17:09:48,8.95,1.44,0.85,3.48,17:09:48,12.887999999999998
1900-01-01 17:09:49,8.95,1.44,0.85,3.49,17:09:49,12.887999999999998
1900-01-01 17:09:50,8.94,1.44,0.85,3.49,17:09:50,12.873599999999998
1900-01-01 17:09:51,8.95,1.44,0.85,3.49,17:09:51,12.887999999999998
1900-01-01 17:09:52,8.95,1.44,0.85,3.49,17:09:52,12.887999999999998
1900-01-01 17:09:53,8.95,1.44,0.85,3.48,17:09:53,12.887999999999998
1900-01-01 17:09:54,8.93,1.44,0.85,3.49,17:09:54,12.8592
1900-01-01 17:09:55,8.95,1.44,0.85,3.48,17:09:55,12.887999999999998
1900-01-01 17:09:56,8.95,1.44,0.85,3.48,17:09:56,12.887999999999998
1900-01-01 17:09:57,8.95,1.44,0.85,3.48,17:09:57,12.887999999999998
1900-01-01 17:09:58,8.95,1.44,0.85,3.48,17:09:58,12.887999999999998
1900-01-01 17:09:59,8.95,1.44,0.85,3.48,17:09:59,12.887999999999998
1900-01-01 17:10:00,8.94,1.44,0.85,3.48,17:10:00,12.873599999999998
1900-01-01 17:10:01,8.94,1.44,0.85,3.49,17:10:01,12.873599999999998
1900-01-01 17:10:02,8.95,1.44,0.85,3.49,17:10:02,12.887999999999998
1900-01-01 17:10:03,8.95,1.44,0.85,3.48,17:10:03,12.887999999999998
1900-01-01 17:10:04,8.95,1.44,0.85,3.48,17:10:04,12.887999999999998
1900-01-01 17:10:05,8.95,1.44,0.85,3.48,17:10:05,12.887999999999998
1900-01-01 17:10:06,8.95,1.44,0.84,3.49,17:10:06,12.887999999999998
1900-01-01 17:10:07,8.95,1.44,0.84,3.49,17:10:07,12.887999999999998
1900-01-01 17:10:08,8.95,1.44,0.85,3.49,17:10:08,12.887999999999998
1900-01-01 17:10:09,8.94,1.44,0.85,3.49,17:10:09,12.873599999999998
1900-01-01 17:10:10,8.95,1.44,0.85,3.48,17:10:10,12.887999999999998
1900-01-01 17:10:11,8.94,1.44,0.85,3.49,17:10:11,12.873599999999998
1900-01-01 17:10:12,8.95,1.44,0.85,3.49,17:10:12,12.887999999999998
1900-01-01 17:10:13,8.95,1.44,0.85,3.48,17:10:13,12.887999999999998
1900-01-01 17:10:14,8.95,1.44,0.85,3.49,17:10:14,12.887999999999998
1900-01-01 17:10:15,8.94,1.44,0.85,3.48,17:10:15,12.873599999999998
1900-01-01 17:10:16,8.95,1.43,0.85,3.49,17:10:16,12.798499999999999
1900-01-01 17:10:17,8.95,1.44,0.85,3.49,17:10:17,12.887999999999998
1900-01-01 17:10:18,8.94,1.44,0.84,3.49,17:10:18,12.873599999999998
1900-01-01 17:10:19,8.96,1.44,0.85,3.48,17:10:19,12.9024
1900-01-01 17:10:20,8.95,1.44,0.84,3.49,17:10:20,12.887999999999998
1900-01-01 17:10:21,8.96,1.44,0.85,3.48,17:10:21,12.9024
1900-01-01 17:10:22,8.95,1.44,0.85,3.48,17:10:22,12.887999999999998
1900-01-01 17:10:23,8.95,1.44,0.85,3.49,17:10:23,12.887999999999998
1900-01-01 17:10:24,8.95,1.44,0.85,3.48,17:10:24,12.887999999999998
1900-01-01 17:10:25,8.95,1.44,0.85,3.49,17:10:25,12.887999999999998
1900-01-01 17:10:26,8.95,1.44,0.85,3.48,17:10:26,12.887999999999998
1900-01-01 17:10:27,8.94,1.44,0.85,3.48,17:10:27,12.873599999999998
1900-01-01 17:10:28,8.94,1.44,0.85,3.49,17:10:28,12.873599999999998
1900-01-01 17:10:29,8.95,1.44,0.85,3.49,17:10:29,12.887999999999998
1900-01-01 17:10:30,8.94,1.44,0.85,3.48,17:10:30,12.873599999999998
1900-01-01 17:10:31,8.95,1.44,0.85,3.48,17:10:31,12.887999999999998
1900-01-01 17:10:32,8.96,1.44,0.85,3.48,17:10:32,12.9024
1900-01-01 17:10:33,8.95,1.44,0.85,3.49,17:10:33,12.887999999999998
1900-01-01 17:10:34,8.94,1.44,0.85,3.49,17:10:34,12.873599999999998
1900-01-01 17:10:35,8.95,1.44,0.85,3.48,17:10:35,12.887999999999998
1900-01-01 17:10:36,8.94,1.44,0.85,3.48,17:10:36,12.873599999999998
1900-01-01 17:10:37,8.95,1.44,0.85,3.49,17:10:37,12.887999999999998
1900-01-01 17:10:38,8.95,1.44,0.85,3.49,17:10:38,12.887999999999998
1900-01-01 17:10:39,8.95,1.44,0.85,3.49,17:10:39,12.887999999999998
1900-01-01 17:10:40,8.95,1.44,0.85,3.49,17:10:40,12.887999999999998
1900-01-01 17:10:41,8.95,1.43,0.85,3.48,17:10:41,12.798499999999999
1900-01-01 17:10:42,8.95,1.44,0.85,3.49,17:10:42,12.887999999999998
1900-01-01 17:10:43,8.95,1.44,0.85,3.49,17:10:43,12.887999999999998
1900-01-01 17:10:44,8.95,1.44,0.85,3.48,17:10:44,12.887999999999998
1900-01-01 17:10:45,8.94,1.44,0.85,3.49,17:10:45,12.873599999999998
1900-01-01 17:10:46,8.95,1.44,0.85,3.48,17:10:46,12.887999999999998
1900-01-01 17:10:47,8.94,1.44,0.85,3.49,17:10:47,12.873599999999998
1900-01-01 17:10:48,8.95,1.44,0.85,3.48,17:10:48,12.887999999999998
1900-01-01 17:10:49,8.94,1.44,0.85,3.48,17:10:49,12.873599999999998
1900-01-01 17:10:50,8.95,1.44,0.85,3.48,17:10:50,12.887999999999998
1900-01-01 17:10:51,8.95,1.44,0.85,3.48,17:10:51,12.887999999999998
1900-01-01 17:10:52,8.95,1.44,0.85,3.49,17:10:52,12.887999999999998
1900-01-01 17:10:53,8.95,1.44,0.85,3.48,17:10:53,12.887999999999998
1900-01-01 17:10:54,8.95,1.44,0.85,3.48,17:10:54,12.887999999999998
1900-01-01 17:10:55,8.95,1.44,0.85,3.48,17:10:55,12.887999999999998
1900-01-01 17:10:56,8.95,1.44,0.85,3.48,17:10:56,12.887999999999998
1900-01-01 17:10:57,8.94,1.44,0.85,3.48,17:10:57,12.873599999999998
1900-01-01 17:10:58,8.95,1.44,0.85,3.49,17:10:58,12.887999999999998
1900-01-01 17:10:59,8.95,1.44,0.85,3.48,17:10:59,12.887999999999998
1900-01-01 17:11:00,8.95,1.44,0.85,3.48,17:11:00,12.887999999999998
1900-01-01 17:11:01,8.95,1.44,0.85,3.49,17:11:01,12.887999999999998
1900-01-01 17:11:02,8.95,1.44,0.85,3.49,17:11:02,12.887999999999998
1900-01-01 17:11:03,8.95,1.44,0.85,3.48,17:11:03,12.887999999999998
1900-01-01 17:11:04,8.95,1.44,0.85,3.49,17:11:04,12.887999999999998
1900-01-01 17:11:05,8.94,1.44,0.85,3.48,17:11:05,12.873599999999998
1900-01-01 17:11:06,8.95,1.44,0.85,3.49,17:11:06,12.887999999999998
1900-01-01 17:11:07,8.94,1.44,0.85,3.49,17:11:07,12.873599999999998
1900-01-01 17:11:08,8.94,1.44,0.85,3.49,17:11:08,12.873599999999998
1900-01-01 17:11:09,8.95,1.44,0.85,3.48,17:11:09,12.887999999999998
1900-01-01 17:11:10,8.95,1.44,0.85,3.49,17:11:10,12.887999999999998
1900-01-01 17:11:11,8.94,1.44,0.85,3.49,17:11:11,12.873599999999998
1900-01-01 17:11:12,8.94,1.44,0.85,3.49,17:11:12,12.873599999999998
1900-01-01 17:11:13,8.95,1.44,0.85,3.49,17:11:13,12.887999999999998
1900-01-01 17:11:14,8.94,1.44,0.85,3.48,17:11:14,12.873599999999998
1900-01-01 17:11:15,8.95,1.44,0.85,3.48,17:11:15,12.887999999999998
1900-01-01 17:11:16,8.95,1.44,0.84,3.48,17:11:16,12.887999999999998
1900-01-01 17:11:17,8.94,1.44,0.85,3.48,17:11:17,12.873599999999998
1900-01-01 17:11:18,8.95,1.44,0.84,3.49,17:11:18,12.887999999999998
1900-01-01 17:11:19,8.94,1.44,0.85,3.49,17:11:19,12.873599999999998
1900-01-01 17:11:20,8.94,1.44,0.85,3.48,17:11:20,12.873599999999998
1900-01-01 17:11:21,8.95,1.44,0.85,3.49,17:11:21,12.887999999999998
1900-01-01 17:11:22,8.95,1.44,0.85,3.49,17:11:22,12.887999999999998
1900-01-01 17:11:23,8.95,1.44,0.85,3.48,17:11:23,12.887999999999998
1900-01-01 17:11:24,8.95,1.44,0.85,3.49,17:11:24,12.887999999999998
1900-01-01 17:11:25,8.95,1.44,0.85,3.49,17:11:25,12.887999999999998
1900-01-01 17:11:26,8.95,1.44,0.85,3.49,17:11:26,12.887999999999998
1900-01-01 17:11:27,8.94,1.44,0.85,3.49,17:11:27,12.873599999999998
1900-01-01 17:11:28,8.95,1.44,0.84,3.49,17:11:28,12.887999999999998
1900-01-01 17:11:29,8.95,1.44,0.84,3.49,17:11:29,12.887999999999998
1900-01-01 17:11:30,8.94,1.44,0.85,3.49,17:11:30,12.873599999999998
1900-01-01 17:11:31,8.95,1.44,0.84,3.49,17:11:31,12.887999999999998
1900-01-01 17:11:32,8.96,1.44,0.85,3.49,17:11:32,12.9024
1900-01-01 17:11:33,8.95,1.44,0.84,3.48,17:11:33,12.887999999999998
1900-01-01 17:11:34,8.94,1.44,0.85,3.49,17:11:34,12.873599999999998
1900-01-01 17:11:35,8.94,1.44,0.85,3.48,17:11:35,12.873599999999998
1900-01-01 17:11:36,8.95,1.44,0.85,3.48,17:11:36,12.887999999999998
1900-01-01 17:11:37,8.95,1.44,0.84,3.49,17:11:37,12.887999999999998
1900-01-01 17:11:38,8.94,1.44,0.85,3.48,17:11:38,12.873599999999998
1900-01-01 17:11:39,8.95,1.44,0.85,3.48,17:11:39,12.887999999999998
1900-01-01 17:11:40,8.94,1.44,0.85,3.49,17:11:40,12.873599999999998
1900-01-01 17:11:41,8.95,1.44,0.85,3.48,17:11:41,12.887999999999998
1900-01-01 17:11:42,8.94,1.44,0.85,3.49,17:11:42,12.873599999999998
1900-01-01 17:11:43,8.96,1.44,0.85,3.49,17:11:43,12.9024
1900-01-01 17:11:44,8.95,1.44,0.84,3.49,17:11:44,12.887999999999998
1900-01-01 17:11:45,8.95,1.44,0.85,3.48,17:11:45,12.887999999999998
1900-01-01 17:11:46,8.95,1.44,0.85,3.49,17:11:46,12.887999999999998
1900-01-01 17:11:47,8.94,1.44,0.85,3.49,17:11:47,12.873599999999998
1900-01-01 17:11:48,8.95,1.44,0.84,3.49,17:11:48,12.887999999999998
1900-01-01 17:11:49,8.95,1.44,0.85,3.48,17:11:49,12.887999999999998
1900-01-01 17:11:50,8.95,1.44,0.85,3.49,17:11:50,12.887999999999998
1900-01-01 17:11:51,8.95,1.44,0.85,3.49,17:11:51,12.887999999999998
1900-01-01 17:11:52,8.94,1.44,0.85,3.49,17:11:52,12.873599999999998
1900-01-01 17:11:53,8.94,1.44,0.85,3.48,17:11:53,12.873599999999998
1900-01-01 17:11:54,8.95,1.44,0.85,3.48,17:11:54,12.887999999999998
1900-01-01 17:11:55,8.95,1.44,0.85,3.48,17:11:55,12.887999999999998
1900-01-01 17:11:56,8.95,1.43,0.84,3.49,17:11:56,12.798499999999999
1900-01-01 17:11:57,8.95,1.44,0.85,3.48,17:11:57,12.887999999999998
1900-01-01 17:11:58,8.94,1.44,0.84,3.49,17:11:58,12.873599999999998
1900-01-01 17:11:59,8.95,1.44,0.85,3.49,17:11:59,12.887999999999998
1900-01-01 17:12:00,8.95,1.44,0.85,3.48,17:12:00,12.887999999999998
1900-01-01 17:12:01,8.94,1.44,0.85,3.49,17:12:01,12.873599999999998
1900-01-01 17:12:02,8.95,1.44,0.85,3.48,17:12:02,12.887999999999998
1900-01-01 17:12:03,8.95,1.44,0.85,3.48,17:12:03,12.887999999999998
1900-01-01 17:12:04,8.95,1.43,0.85,3.49,17:12:04,12.798499999999999
1900-01-01 17:12:05,8.95,1.44,0.85,3.49,17:12:05,12.887999999999998
1900-01-01 17:12:06,8.95,1.45,0.85,3.48,17:12:06,12.9775
1900-01-01 17:12:07,8.94,1.44,0.84,3.49,17:12:07,12.873599999999998
1900-01-01 17:12:08,8.95,1.44,0.85,3.49,17:12:08,12.887999999999998
1900-01-01 17:12:09,8.94,1.44,0.85,3.49,17:12:09,12.873599999999998
1900-01-01 17:12:10,8.95,1.44,0.85,3.49,17:12:10,12.887999999999998
1900-01-01 17:12:11,8.94,1.44,0.85,3.48,17:12:11,12.873599999999998
1900-01-01 17:12:12,8.95,1.44,0.85,3.48,17:12:12,12.887999999999998
1900-01-01 17:12:13,8.95,1.44,0.85,3.49,17:12:13,12.887999999999998
1900-01-01 17:12:14,8.94,1.44,0.85,3.48,17:12:14,12.873599999999998
1900-01-01 17:12:15,8.94,1.44,0.85,3.48,17:12:15,12.873599999999998
1900-01-01 17:12:16,8.95,1.44,0.85,3.48,17:12:16,12.887999999999998
1900-01-01 17:12:17,8.95,1.43,0.85,3.49,17:12:17,12.798499999999999
1900-01-01 17:12:18,8.94,1.44,0.85,3.49,17:12:18,12.873599999999998
1900-01-01 17:12:19,8.95,1.44,0.85,3.48,17:12:19,12.887999999999998
1900-01-01 17:12:20,8.95,1.44,0.85,3.48,17:12:20,12.887999999999998
1900-01-01 17:12:21,8.96,1.44,0.85,3.48,17:12:21,12.9024
1900-01-01 17:12:22,8.95,1.44,0.85,3.49,17:12:22,12.887999999999998
1900-01-01 17:12:23,8.95,1.44,0.84,3.49,17:12:23,12.887999999999998
1900-01-01 17:12:24,8.94,1.44,0.85,3.49,17:12:24,12.873599999999998
1900-01-01 17:12:25,8.94,1.44,0.85,3.49,17:12:25,12.873599999999998
1900-01-01 17:12:26,8.95,1.44,0.85,3.49,17:12:26,12.887999999999998
1900-01-01 17:12:27,8.95,1.44,0.85,3.49,17:12:27,12.887999999999998
1900-01-01 17:12:28,8.94,1.44,0.85,3.49,17:12:28,12.873599999999998
